@relation WindPrediction

@attribute 'DATE' numeric
@attribute 'WIND' numeric
@attribute 'IND' numeric
@attribute 'RAIN' numeric
@attribute 'IND.1' numeric
@attribute 'T.MAX' numeric
@attribute 'IND.2' numeric
@attribute 'T.MIN' numeric
@attribute 'T.MIN.G' {low,medium,high}

@data
4773.0,15.46,0.0,0.9,0.0,8.0,0.0,73.0,high
4774.0,15.96,0.0,12.0,0.0,57.0,0.0,33.0,high
4775.0,20.41,0.0,0.0,0.0,209.0,0.0,112.0,high
4776.0,15.46,0.0,2.8,0.0,29.0,0.0,2.0,medium
4777.0,10.0,0.0,4.1,0.0,29.0,0.0,26.0,high
4778.0,14.62,0.0,8.2,0.0,149.0,0.0,9.0,high
4779.0,15.92,0.0,3.0,0.0,39.0,0.0,9.0,high
4780.0,15.09,0.0,0.4,0.0,164.0,0.0,112.0,high
4781.0,10.29,0.0,5.0,0.0,131.0,0.0,9.0,medium
4782.0,9.5,0.0,0.1,0.0,135.0,0.0,119.0,high
4783.0,8.25,0.0,2.2,0.0,137.0,1.0,126.0,high
4784.0,12.21,0.0,0.0,0.0,212.0,1.0,148.0,high
4785.0,6.83,0.0,5.1,0.0,51.0,0.0,26.0,high
4786.0,13.62,0.0,2.1,0.0,9.0,0.0,113.0,high
4787.0,14.17,0.0,2.5,0.0,24.0,0.0,60.0,high
4788.0,19.79,0.0,3.5,0.0,34.0,0.0,43.0,high
4789.0,11.38,0.0,7.1,0.0,36.0,0.0,60.0,high
4790.0,8.92,0.0,4.5,0.0,164.0,0.0,7.0,medium
4791.0,7.71,4.0,0.0,0.0,3.0,0.0,169.0,high
4792.0,11.96,0.0,3.1,0.0,190.0,1.0,211.0,high
4793.0,11.83,0.0,4.5,0.0,40.0,0.0,71.0,high
4794.0,15.92,0.0,0.4,0.0,38.0,0.0,34.0,high
4795.0,7.08,0.0,0.1,0.0,36.0,0.0,33.0,high
4796.0,3.58,0.0,0.1,0.0,167.0,1.0,115.0,high
4797.0,3.37,4.0,0.0,0.0,167.0,0.0,8.0,high
4798.0,10.88,0.0,0.2,0.0,53.0,0.0,3.0,high
4799.0,11.96,0.0,1.0,0.0,41.0,0.0,12.0,high
4800.0,12.71,0.0,0.8,0.0,195.0,0.0,72.0,high
4801.0,7.0,0.0,0.2,0.0,123.0,0.0,21.0,high
4802.0,2.13,0.0,0.6,0.0,125.0,0.0,0.0,high
4803.0,4.63,0.0,0.0,0.0,39.0,0.0,97.0,high
4804.0,2.29,0.0,0.0,0.0,128.0,0.0,60.0,high
4805.0,3.79,0.0,0.0,0.0,164.0,0.0,23.0,low
4806.0,12.12,0.0,0.4,0.0,180.0,0.0,9.0,high
4807.0,12.04,0.0,0.0,0.0,37.0,0.0,33.0,high
4808.0,7.83,0.0,0.0,0.0,156.0,1.0,4.0,low
4809.0,9.83,4.0,0.0,0.0,37.0,1.0,4.0,high
4810.0,9.33,0.0,3.7,0.0,132.0,0.0,129.0,high
4811.0,3.83,4.0,0.0,0.0,1.0,1.0,174.0,high
4812.0,12.54,0.0,5.0,0.0,61.0,0.0,26.0,high
4813.0,9.17,0.0,0.0,0.0,56.0,0.0,72.0,high
4814.0,9.13,4.0,0.0,0.0,158.0,0.0,9.0,high
4815.0,11.46,4.0,0.0,0.0,165.0,0.0,138.0,high
4816.0,12.79,0.0,1.6,0.0,146.0,0.0,9.0,high
4817.0,11.38,0.0,0.0,0.0,146.0,0.0,9.0,high
4818.0,5.25,0.0,0.4,0.0,178.0,0.0,50.0,high
4819.0,4.04,0.0,0.0,0.0,149.0,0.0,9.0,high
4820.0,7.38,0.0,0.3,0.0,135.0,1.0,121.0,high
4821.0,14.04,0.0,2.7,0.0,19.0,0.0,111.0,high
4822.0,18.96,0.0,0.3,0.0,34.0,0.0,12.0,high
4823.0,15.75,0.0,4.7,0.0,121.0,0.0,71.0,high
4824.0,11.29,0.0,0.0,0.0,13.0,0.0,162.0,high
4825.0,8.12,0.0,1.7,0.0,122.0,0.0,177.0,low
4826.0,4.92,0.0,0.0,0.0,39.0,0.0,9.0,high
4827.0,4.38,0.0,0.0,0.0,26.0,1.0,19.0,high
4828.0,6.71,0.0,0.0,0.0,19.0,0.0,119.0,high
4829.0,13.7,0.0,0.0,0.0,0.0,0.0,112.0,high
4830.0,15.0,0.0,0.0,0.0,180.0,0.0,34.0,high
4831.0,4.83,0.0,0.0,0.0,38.0,0.0,12.0,high
4832.0,2.88,0.0,0.0,0.0,39.0,0.0,12.0,high
4833.0,2.42,0.0,0.0,0.0,37.0,0.0,111.0,high
4834.0,4.33,0.0,0.0,0.0,149.0,0.0,34.0,high
4835.0,2.33,0.0,0.0,0.0,190.0,0.0,168.0,high
4836.0,2.21,0.0,0.0,0.0,24.0,0.0,117.0,high
4837.0,6.25,0.0,0.0,0.0,47.0,0.0,162.0,low
4838.0,8.38,0.0,1.6,0.0,39.0,0.0,46.0,high
4839.0,9.17,4.0,0.0,0.0,188.0,0.0,61.0,high
4840.0,5.29,0.0,0.0,0.0,32.0,0.0,169.0,high
4841.0,4.75,0.0,0.0,0.0,124.0,0.0,106.0,high
4842.0,4.25,0.0,0.0,0.0,48.0,0.0,145.0,low
4843.0,6.87,0.0,0.0,0.0,26.0,0.0,150.0,high
4844.0,5.17,0.0,0.0,0.0,126.0,0.0,97.0,high
4845.0,5.09,0.0,0.0,0.0,33.0,0.0,1.0,medium
4846.0,3.92,0.0,0.0,0.0,74.0,0.0,68.0,low
4847.0,3.37,0.0,12.0,0.0,25.0,0.0,33.0,high
4848.0,8.63,1.0,10.5,0.0,190.0,0.0,30.0,high
4849.0,11.92,0.0,0.0,0.0,19.0,0.0,64.0,high
4850.0,8.0,0.0,0.0,0.0,164.0,0.0,28.0,high
4851.0,6.75,0.0,0.0,0.0,8.0,0.0,162.0,high
4852.0,1.83,0.0,0.0,0.0,75.0,1.0,171.0,high
4853.0,2.96,4.0,0.0,0.0,204.0,0.0,149.0,high
4854.0,2.75,0.0,0.0,0.0,190.0,0.0,138.0,high
4855.0,2.25,0.0,0.0,0.0,63.0,0.0,3.0,high
4856.0,2.96,0.0,0.0,0.0,128.0,0.0,169.0,high
4857.0,1.33,0.0,0.0,0.0,128.0,0.0,34.0,high
4858.0,3.29,0.0,0.0,0.0,26.0,0.0,113.0,high
4859.0,2.21,0.0,0.0,0.0,25.0,0.0,169.0,high
4860.0,3.33,0.0,0.0,0.0,33.0,0.0,119.0,high
4861.0,3.29,0.0,0.0,0.0,17.0,0.0,33.0,high
4862.0,4.79,0.0,0.0,0.0,121.0,0.0,8.0,high
4863.0,7.62,0.0,0.0,0.0,52.0,0.0,34.0,high
4864.0,9.5,0.0,0.2,0.0,13.0,0.0,40.0,high
4865.0,11.75,0.0,0.3,0.0,8.0,0.0,37.0,high
4866.0,4.33,4.0,0.0,0.0,123.0,0.0,37.0,high
4867.0,7.41,0.0,22.7,0.0,26.0,1.0,148.0,high
4868.0,13.7,0.0,0.8,0.0,41.0,0.0,71.0,high
4869.0,8.71,1.0,0.9,0.0,41.0,0.0,20.0,medium
4870.0,14.54,1.0,7.1,0.0,28.0,0.0,184.0,high
4871.0,12.92,4.0,0.0,0.0,5.0,0.0,64.0,high
4872.0,10.29,4.0,0.0,0.0,163.0,0.0,60.0,high
4873.0,5.91,4.0,0.0,0.0,19.0,0.0,39.0,high
4874.0,6.58,0.0,0.4,0.0,32.0,0.0,5.0,high
4875.0,13.0,0.0,2.9,0.0,74.0,0.0,55.0,high
4876.0,18.58,0.0,13.8,0.0,54.0,0.0,204.0,high
4877.0,13.54,0.0,1.3,0.0,163.0,0.0,60.0,high
4878.0,5.58,0.0,1.0,0.0,162.0,0.0,162.0,medium
4879.0,17.5,0.0,6.1,0.0,9.0,0.0,59.0,high
4880.0,12.92,0.0,0.7,0.0,60.0,0.0,48.0,high
4881.0,9.13,4.0,0.0,0.0,81.0,0.0,176.0,high
4882.0,10.79,4.0,0.0,0.0,102.0,0.0,155.0,high
4883.0,7.54,0.0,2.2,0.0,17.0,0.0,93.0,high
4884.0,8.92,0.0,14.3,0.0,56.0,0.0,35.0,high
4885.0,2.67,0.0,3.9,0.0,60.0,0.0,47.0,high
4886.0,5.91,0.0,0.0,0.0,77.0,0.0,68.0,high
4887.0,9.96,0.0,0.1,0.0,89.0,0.0,75.0,high
4888.0,8.58,0.0,1.0,0.0,83.0,0.0,70.0,high
4889.0,14.62,0.0,4.3,0.0,120.0,0.0,108.0,high
4890.0,14.92,4.0,0.0,0.0,58.0,0.0,101.0,high
4891.0,11.38,0.0,0.0,0.0,27.0,0.0,59.0,high
4892.0,1.58,0.0,0.0,0.0,46.0,0.0,31.0,high
4893.0,2.37,4.0,0.0,0.0,27.0,0.0,54.0,high
4894.0,6.17,4.0,0.0,0.0,81.0,0.0,105.0,high
4895.0,12.58,0.0,0.1,0.0,104.0,0.0,154.0,high
4896.0,6.46,0.0,0.0,0.0,162.0,0.0,41.0,high
4897.0,6.71,0.0,1.6,0.0,75.0,0.0,97.0,high
4898.0,6.04,4.0,0.0,0.0,76.0,0.0,32.0,high
4899.0,9.33,4.0,0.0,0.0,98.0,0.0,98.0,high
4900.0,12.04,0.0,0.0,0.0,81.0,0.0,94.0,high
4901.0,9.21,0.0,0.0,0.0,73.0,0.0,28.0,high
4902.0,5.63,0.0,2.4,0.0,162.0,0.0,48.0,high
4903.0,11.75,0.0,4.1,0.0,104.0,0.0,57.0,high
4904.0,17.5,0.0,1.3,0.0,25.0,0.0,34.0,high
4905.0,10.21,0.0,0.1,0.0,60.0,0.0,34.0,high
4906.0,7.21,0.0,6.7,0.0,27.0,0.0,54.0,high
4907.0,10.34,0.0,7.2,0.0,74.0,0.0,54.0,high
4908.0,11.38,0.0,0.0,0.0,30.0,0.0,71.0,medium
4909.0,14.12,0.0,0.0,0.0,100.0,0.0,108.0,high
4910.0,3.42,0.0,0.0,0.0,87.0,0.0,96.0,high
4911.0,5.33,0.0,0.0,0.0,101.0,0.0,52.0,high
4912.0,4.25,0.0,0.0,0.0,110.0,0.0,43.0,medium
4913.0,3.29,0.0,0.0,0.0,50.0,0.0,95.0,high
4914.0,2.37,0.0,6.5,0.0,43.0,0.0,66.0,high
4915.0,6.17,0.0,1.2,0.0,106.0,0.0,152.0,high
4916.0,7.46,0.0,0.3,0.0,60.0,0.0,154.0,high
4917.0,5.75,0.0,0.2,0.0,83.0,0.0,99.0,high
4918.0,7.38,0.0,0.0,0.0,88.0,0.0,88.0,high
4919.0,6.08,0.0,0.0,0.0,232.0,0.0,157.0,high
4920.0,11.54,0.0,0.0,0.0,108.0,0.0,99.0,high
4921.0,8.5,0.0,0.0,0.0,87.0,0.0,89.0,high
4922.0,6.87,0.0,0.0,0.0,86.0,0.0,76.0,high
4923.0,8.42,0.0,0.0,0.0,213.0,0.0,75.0,high
4924.0,11.38,0.0,0.0,0.0,204.0,0.0,99.0,high
4925.0,10.29,0.0,0.0,0.0,204.0,0.0,75.0,high
4926.0,4.17,0.0,0.0,0.0,104.0,0.0,85.0,high
4927.0,3.17,0.0,0.9,0.0,64.0,0.0,101.0,high
4928.0,5.25,0.0,3.2,0.0,88.0,0.0,101.0,high
4929.0,12.96,0.0,1.9,0.0,187.0,0.0,170.0,high
4930.0,7.58,0.0,9.3,0.0,56.0,0.0,108.0,high
4931.0,11.12,0.0,8.5,0.0,108.0,0.0,43.0,high
4932.0,8.21,0.0,10.2,0.0,76.0,0.0,81.0,high
4933.0,12.42,0.0,0.1,0.0,161.0,0.0,107.0,high
4934.0,7.41,4.0,0.0,0.0,159.0,0.0,108.0,high
4935.0,7.0,4.0,0.0,0.0,118.0,0.0,202.0,high
4936.0,7.96,0.0,0.3,0.0,118.0,0.0,159.0,high
4937.0,10.41,0.0,7.0,0.0,96.0,0.0,153.0,high
4938.0,11.54,0.0,0.3,0.0,234.0,0.0,91.0,high
4939.0,10.67,0.0,1.1,0.0,70.0,0.0,58.0,high
4940.0,8.5,0.0,1.6,0.0,67.0,0.0,70.0,high
4941.0,5.91,0.0,13.1,0.0,81.0,0.0,32.0,high
4942.0,7.62,0.0,8.3,0.0,49.0,0.0,108.0,high
4943.0,12.5,0.0,4.2,0.0,93.0,0.0,99.0,high
4944.0,11.17,0.0,0.0,0.0,66.0,0.0,102.0,high
4945.0,7.12,0.0,0.2,0.0,97.0,0.0,59.0,high
4946.0,7.5,0.0,0.0,0.0,85.0,0.0,101.0,high
4947.0,13.17,0.0,0.0,0.0,107.0,0.0,160.0,high
4948.0,11.71,0.0,0.0,0.0,183.0,0.0,202.0,high
4949.0,16.29,0.0,0.0,0.0,94.0,0.0,99.0,high
4950.0,17.29,0.0,0.8,0.0,84.0,0.0,79.0,high
4951.0,10.08,0.0,0.0,0.0,86.0,0.0,32.0,high
4952.0,8.58,4.0,0.0,0.0,97.0,0.0,99.0,high
4953.0,7.87,0.0,1.0,0.0,161.0,0.0,42.0,high
4954.0,6.79,0.0,0.1,0.0,77.0,0.0,151.0,high
4955.0,10.63,0.0,0.2,0.0,78.0,0.0,182.0,high
4956.0,11.29,0.0,0.0,0.0,50.0,0.0,70.0,high
4957.0,8.5,0.0,9.0,0.0,93.0,0.0,98.0,high
4958.0,6.0,0.0,15.4,0.0,92.0,0.0,209.0,high
4959.0,3.13,0.0,8.5,0.0,68.0,0.0,160.0,high
4960.0,5.96,0.0,0.0,0.0,83.0,0.0,48.0,high
4961.0,6.83,0.0,0.0,0.0,77.0,0.0,95.0,high
4962.0,2.5,0.0,0.0,0.0,83.0,0.0,99.0,high
4963.0,3.79,0.0,0.0,0.0,97.0,0.0,108.0,high
4964.0,4.17,0.0,1.6,0.0,183.0,0.0,63.0,high
4965.0,5.29,0.0,1.3,0.0,93.0,0.0,202.0,high
4966.0,7.12,0.0,1.7,0.0,99.0,0.0,202.0,high
4967.0,5.71,0.0,0.2,0.0,159.0,0.0,91.0,high
4968.0,7.62,0.0,3.6,0.0,81.0,0.0,77.0,high
4969.0,11.38,0.0,0.6,0.0,110.0,0.0,185.0,high
4970.0,7.0,0.0,2.7,0.0,98.0,0.0,199.0,high
4971.0,10.63,4.0,0.0,0.0,103.0,0.0,90.0,high
4972.0,4.79,0.0,0.2,0.0,108.0,0.0,32.0,high
4973.0,10.25,0.0,0.2,0.0,112.0,0.0,93.0,high
4974.0,14.25,0.0,0.0,0.0,72.0,0.0,156.0,high
4975.0,10.96,0.0,1.1,0.0,88.0,0.0,110.0,high
4976.0,5.88,0.0,1.2,0.0,89.0,0.0,48.0,high
4977.0,5.46,4.0,0.0,0.0,108.0,0.0,48.0,high
4978.0,4.54,0.0,0.0,0.0,83.0,0.0,34.0,high
4979.0,8.87,0.0,0.0,0.0,175.0,0.0,82.0,high
4980.0,7.83,0.0,0.0,0.0,67.0,0.0,206.0,high
4981.0,4.92,0.0,1.2,0.0,197.0,0.0,156.0,high
4982.0,9.59,0.0,0.4,0.0,90.0,0.0,179.0,high
4983.0,10.04,0.0,2.1,0.0,107.0,0.0,89.0,high
4984.0,10.54,0.0,1.6,0.0,67.0,0.0,156.0,high
4985.0,6.67,0.0,9.0,0.0,104.0,0.0,59.0,high
4986.0,8.5,0.0,0.4,0.0,108.0,0.0,69.0,high
4987.0,7.71,0.0,1.4,0.0,76.0,0.0,77.0,high
4988.0,7.46,0.0,0.0,0.0,108.0,0.0,99.0,high
4989.0,7.46,0.0,0.0,0.0,62.0,0.0,186.0,high
4990.0,3.33,0.0,5.3,0.0,47.0,0.0,98.0,high
4991.0,4.42,0.0,8.8,0.0,104.0,0.0,81.0,high
4992.0,12.92,0.0,31.0,0.0,194.0,0.0,61.0,low
4993.0,10.54,0.0,0.2,0.0,86.0,0.0,32.0,high
4994.0,12.79,0.0,2.1,0.0,117.0,0.0,75.0,high
4995.0,8.04,0.0,2.5,0.0,104.0,0.0,32.0,high
4996.0,8.29,0.0,7.4,0.0,64.0,0.0,66.0,high
4997.0,16.21,0.0,4.3,0.0,44.0,0.0,94.0,high
4998.0,10.88,0.0,1.2,0.0,76.0,0.0,155.0,high
4999.0,6.92,0.0,0.7,0.0,83.0,0.0,189.0,high
5000.0,8.0,0.0,0.8,0.0,83.0,0.0,93.0,high
5001.0,9.13,0.0,36.0,0.0,124.0,0.0,89.0,high
5002.0,9.42,0.0,1.5,0.0,106.0,0.0,186.0,high
5003.0,10.37,0.0,0.3,0.0,80.0,0.0,198.0,high
5004.0,5.46,0.0,4.8,0.0,60.0,0.0,108.0,high
5005.0,2.79,0.0,0.1,0.0,64.0,0.0,93.0,high
5006.0,6.13,0.0,1.0,0.0,80.0,0.0,93.0,high
5007.0,7.67,4.0,0.0,0.0,189.0,0.0,81.0,high
5008.0,4.58,4.0,0.0,0.0,65.0,0.0,1.0,high
5009.0,9.5,4.0,0.0,0.0,62.0,0.0,64.0,high
5010.0,9.67,0.0,0.4,0.0,73.0,0.0,52.0,high
5011.0,13.37,0.0,1.5,0.0,47.0,0.0,55.0,medium
5012.0,12.21,0.0,2.9,0.0,81.0,0.0,54.0,high
5013.0,11.17,0.0,10.1,0.0,58.0,0.0,59.0,high
5014.0,10.25,0.0,2.2,0.0,74.0,0.0,34.0,high
5015.0,13.0,0.0,0.2,0.0,63.0,0.0,34.0,high
5016.0,8.04,0.0,0.0,0.0,190.0,0.0,112.0,high
5017.0,6.46,0.0,0.1,0.0,29.0,0.0,12.0,high
5018.0,8.38,0.0,0.3,0.0,39.0,0.0,136.0,high
5019.0,7.83,4.0,0.0,0.0,121.0,0.0,1.0,high
5020.0,7.46,0.0,0.4,0.0,25.0,0.0,24.0,high
5021.0,6.79,0.0,3.3,0.0,24.0,0.0,24.0,high
5022.0,13.92,0.0,1.6,0.0,134.0,0.0,34.0,high
5023.0,9.92,0.0,0.2,0.0,61.0,0.0,40.0,low
5024.0,10.17,0.0,0.0,0.0,19.0,0.0,40.0,low
5025.0,9.62,0.0,4.0,0.0,9.0,0.0,139.0,high
5026.0,13.29,0.0,1.0,0.0,41.0,0.0,184.0,high
5027.0,12.67,0.0,0.8,0.0,19.0,0.0,112.0,low
5028.0,9.33,0.0,0.0,0.0,82.0,0.0,45.0,high
5029.0,8.38,0.0,0.1,0.0,61.0,0.0,23.0,high
5030.0,10.0,0.0,0.0,0.0,74.0,0.0,162.0,high
5031.0,9.75,0.0,0.4,0.0,39.0,0.0,72.0,high
5032.0,8.33,0.0,0.3,0.0,134.0,0.0,41.0,high
5033.0,8.17,0.0,1.9,0.0,163.0,0.0,108.0,high
5034.0,4.0,0.0,0.2,0.0,9.0,0.0,108.0,high
5035.0,3.37,4.0,0.0,0.0,20.0,0.0,59.0,high
5036.0,5.41,4.0,0.0,0.0,57.0,0.0,63.0,high
5037.0,7.87,0.0,4.1,0.0,33.0,0.0,64.0,high
5038.0,14.37,0.0,2.1,0.0,20.0,0.0,54.0,high
5039.0,11.71,0.0,3.4,0.0,22.0,0.0,23.0,medium
5040.0,15.59,0.0,0.4,0.0,13.0,0.0,150.0,high
5041.0,11.87,0.0,0.0,0.0,40.0,0.0,20.0,high
5042.0,10.96,0.0,0.0,0.0,41.0,0.0,33.0,high
5043.0,8.87,0.0,0.0,0.0,39.0,0.0,162.0,high
5044.0,10.79,0.0,0.1,0.0,57.0,0.0,17.0,high
5045.0,13.67,0.0,0.4,0.0,163.0,0.0,54.0,high
5046.0,15.59,0.0,0.2,0.0,10.0,0.0,55.0,high
5047.0,22.29,4.0,0.0,0.0,8.0,0.0,108.0,high
5048.0,15.92,4.0,0.0,0.0,21.0,0.0,17.0,high
5049.0,13.13,0.0,0.0,0.0,164.0,0.0,177.0,high
5050.0,11.42,0.0,0.2,0.0,39.0,0.0,137.0,high
5051.0,8.54,0.0,0.6,0.0,61.0,0.0,12.0,high
5052.0,6.92,0.0,0.6,0.0,61.0,0.0,43.0,high
5053.0,9.21,0.0,0.6,0.0,18.0,0.0,189.0,high
5054.0,12.71,0.0,4.0,0.0,179.0,0.0,162.0,high
5055.0,5.96,0.0,0.0,0.0,52.0,0.0,18.0,high
5056.0,6.79,0.0,4.8,0.0,14.0,0.0,129.0,low
5057.0,5.41,0.0,0.4,0.0,29.0,0.0,17.0,high
5058.0,5.33,0.0,0.7,0.0,20.0,0.0,55.0,high
5059.0,11.21,0.0,1.4,0.0,25.0,0.0,55.0,high
5060.0,20.04,0.0,0.0,0.0,20.0,0.0,101.0,high
5061.0,19.25,0.0,5.1,0.0,134.0,0.0,112.0,high
5062.0,20.21,1.0,0.7,0.0,36.0,0.0,112.0,low
5063.0,11.75,0.0,0.8,0.0,54.0,0.0,137.0,high
5064.0,12.79,0.0,1.9,0.0,42.0,0.0,0.0,high
5065.0,19.08,0.0,0.1,0.0,52.0,0.0,55.0,high
5066.0,10.63,4.0,0.0,0.0,51.0,0.0,38.0,medium
5067.0,9.62,4.0,0.0,0.0,36.0,1.0,214.0,high
5068.0,5.88,0.0,0.0,0.0,13.0,1.0,175.0,high
5069.0,8.25,0.0,0.0,0.0,221.0,1.0,4.0,high
5070.0,4.71,0.0,0.0,0.0,7.0,1.0,190.0,high
5071.0,14.29,0.0,0.0,0.0,37.0,1.0,115.0,medium
5072.0,9.25,0.0,0.2,0.0,125.0,0.0,23.0,medium
5073.0,4.83,0.0,7.8,0.0,164.0,0.0,8.0,high
5074.0,9.71,0.0,13.2,0.0,0.0,0.0,21.0,high
5075.0,18.0,0.0,0.1,0.0,53.0,0.0,33.0,high
5076.0,17.79,4.0,0.0,0.0,130.0,0.0,16.0,high
5077.0,6.96,4.0,0.0,0.0,135.0,0.0,177.0,high
5078.0,22.5,0.0,2.8,0.0,13.0,0.0,0.0,high
5079.0,20.67,4.0,0.0,0.0,125.0,0.0,20.0,medium
5080.0,9.96,0.0,2.9,0.0,123.0,0.0,194.0,high
5081.0,13.29,0.0,0.1,0.0,31.0,0.0,162.0,high
5082.0,14.62,0.0,0.2,0.0,82.0,0.0,60.0,high
5083.0,9.87,0.0,0.0,0.0,18.0,0.0,77.0,high
5084.0,12.04,0.0,0.0,0.0,33.0,0.0,64.0,high
5085.0,17.41,0.0,0.3,0.0,149.0,0.0,38.0,low
5086.0,15.75,0.0,0.0,0.0,0.0,0.0,36.0,high
5087.0,17.04,0.0,0.0,0.0,19.0,0.0,34.0,high
5088.0,21.67,0.0,0.2,0.0,19.0,0.0,45.0,high
5089.0,14.92,0.0,0.0,0.0,19.0,0.0,93.0,high
5090.0,17.46,0.0,5.2,0.0,157.0,0.0,119.0,high
5091.0,20.21,0.0,2.2,0.0,180.0,0.0,51.0,high
5092.0,13.75,0.0,2.7,0.0,8.0,0.0,21.0,high
5093.0,17.58,0.0,1.1,0.0,29.0,0.0,137.0,medium
5094.0,13.13,0.0,1.0,0.0,14.0,0.0,35.0,high
5095.0,14.88,0.0,0.0,0.0,149.0,0.0,139.0,high
5096.0,10.58,0.0,1.4,0.0,52.0,0.0,177.0,high
5097.0,20.79,0.0,1.5,0.0,158.0,0.0,72.0,high
5098.0,25.46,0.0,0.2,0.0,127.0,0.0,9.0,high
5099.0,16.66,0.0,0.4,0.0,52.0,0.0,33.0,high
5100.0,18.63,0.0,0.1,0.0,19.0,0.0,111.0,high
5101.0,17.46,0.0,0.0,0.0,56.0,0.0,108.0,high
5102.0,16.25,0.0,0.4,0.0,17.0,0.0,99.0,high
5103.0,15.21,0.0,0.0,0.0,194.0,0.0,62.0,high
5104.0,17.75,0.0,0.7,0.0,34.0,0.0,32.0,high
5105.0,11.12,0.0,0.1,0.0,82.0,0.0,1.0,high
5106.0,17.83,0.0,3.3,0.0,33.0,0.0,162.0,high
5107.0,19.5,0.0,4.1,0.0,42.0,0.0,48.0,high
5108.0,20.5,0.0,2.1,0.0,162.0,0.0,54.0,low
5109.0,25.33,0.0,4.6,0.0,56.0,0.0,52.0,high
5110.0,14.96,0.0,0.1,0.0,158.0,0.0,64.0,high
5111.0,11.08,0.0,0.2,0.0,17.0,1.0,148.0,high
5112.0,15.25,0.0,0.0,0.0,17.0,0.0,112.0,high
5113.0,8.12,0.0,0.1,0.0,14.0,0.0,54.0,high
5114.0,8.58,0.0,0.1,0.0,8.0,0.0,60.0,medium
5115.0,9.96,0.0,0.0,0.0,164.0,0.0,34.0,high
5116.0,16.38,0.0,0.0,0.0,28.0,0.0,71.0,high
5117.0,21.59,0.0,0.2,0.0,134.0,0.0,60.0,high
5118.0,19.12,0.0,7.3,0.0,29.0,0.0,59.0,high
5119.0,10.88,0.0,4.6,0.0,53.0,0.0,12.0,low
5120.0,10.63,4.0,0.0,0.0,8.0,0.0,139.0,high
5121.0,14.25,4.0,0.0,0.0,29.0,0.0,59.0,high
5122.0,11.83,0.0,0.4,0.0,24.0,0.0,54.0,high
5123.0,17.41,0.0,0.7,0.0,74.0,0.0,59.0,high
5124.0,15.79,0.0,0.3,0.0,149.0,0.0,43.0,high
5125.0,19.62,0.0,6.7,0.0,17.0,0.0,72.0,medium
5126.0,13.96,0.0,4.8,0.0,57.0,0.0,1.0,high
5127.0,10.83,0.0,5.0,0.0,134.0,0.0,1.0,high
5128.0,5.88,0.0,0.1,0.0,180.0,0.0,18.0,high
5129.0,9.62,0.0,0.0,0.0,178.0,0.0,24.0,high
5130.0,7.25,1.0,0.2,0.0,2.0,1.0,4.0,high
5131.0,12.12,0.0,4.2,0.0,39.0,1.0,165.0,high
5132.0,16.79,0.0,1.0,0.0,127.0,0.0,7.0,high
5133.0,14.42,0.0,4.3,0.0,57.0,0.0,9.0,high
5134.0,20.91,0.0,6.5,0.0,57.0,0.0,16.0,high
5135.0,19.5,0.0,0.5,0.0,137.0,0.0,111.0,high
5136.0,10.92,0.0,16.1,0.0,5.0,0.0,119.0,high
5137.0,13.17,1.0,0.2,0.0,38.0,0.0,162.0,high
5138.0,10.25,0.0,5.2,0.0,52.0,0.0,25.0,high
5139.0,6.67,0.0,7.1,0.0,55.0,0.0,40.0,high
5140.0,14.75,4.0,0.0,0.0,55.0,0.0,26.0,high
5141.0,7.87,0.0,3.5,0.0,74.0,0.0,33.0,high
5142.0,14.92,0.0,1.1,0.0,42.0,0.0,71.0,high
5143.0,14.58,0.0,0.0,0.0,121.0,0.0,34.0,high
5144.0,9.62,0.0,0.0,0.0,74.0,0.0,34.0,high
5145.0,4.42,4.0,0.0,0.0,134.0,0.0,25.0,high
5146.0,6.08,4.0,0.0,0.0,195.0,0.0,136.0,high
5147.0,4.12,4.0,0.0,0.0,6.0,1.0,125.0,high
5148.0,8.12,0.0,0.0,0.0,151.0,0.0,2.0,high
5149.0,8.46,4.0,0.0,0.0,209.0,0.0,138.0,high
5150.0,8.58,0.0,7.3,0.0,173.0,0.0,2.0,high
5151.0,7.54,4.0,0.0,0.0,164.0,0.0,40.0,high
5152.0,5.21,0.0,0.0,0.0,129.0,0.0,37.0,high
5153.0,7.0,0.0,0.0,0.0,135.0,0.0,113.0,high
5154.0,5.66,0.0,0.0,0.0,37.0,0.0,112.0,high
5155.0,4.67,0.0,1.8,0.0,180.0,0.0,34.0,high
5156.0,9.79,0.0,1.1,0.0,180.0,0.0,138.0,high
5157.0,4.21,0.0,0.0,0.0,180.0,0.0,33.0,high
5158.0,6.96,0.0,1.0,0.0,8.0,1.0,115.0,high
5159.0,12.38,0.0,0.6,0.0,9.0,0.0,111.0,high
5160.0,14.0,0.0,0.0,0.0,8.0,0.0,59.0,high
5161.0,4.0,4.0,0.0,0.0,13.0,0.0,7.0,high
5162.0,10.63,0.0,1.4,0.0,147.0,1.0,165.0,high
5163.0,6.0,0.0,5.3,0.0,147.0,0.0,71.0,high
5164.0,5.21,4.0,0.0,0.0,41.0,0.0,28.0,medium
5165.0,7.92,0.0,0.2,0.0,41.0,0.0,51.0,low
5166.0,6.96,0.0,0.3,0.0,24.0,0.0,61.0,high
5167.0,6.34,0.0,0.0,0.0,17.0,0.0,55.0,medium
